task_type,selection_role,condition,run_id,source_dataset,model_name,retain_mechanism,reinforcement_repeats,sample_count,timestamp,source_persona_a,source_persona_b
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T115224Z_852b24c1,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T11:52:24.148489+00:00,INFJ,ENTJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T115230Z_fb73e03e,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T11:54:25.323813+00:00,INFJ,ENTP
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T115632Z_07c48f80,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T11:58:28.636406+00:00,INFJ,ENTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T120012Z_11cdb79e,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:00:12.942101+00:00,INFJ,ENTP
mbti_mcq,B_only,B_only,persona_20260410T044500Z_4f57f0a8,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:46:22.820941+00:00,ENTP,ENTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T120033Z_2ac860ef,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:00:33.754282+00:00,INFJ,ENTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T115431Z_838a6fa5,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T11:55:08.140427+00:00,INFJ,ENTP
machine_mindset,A_only,A_only,persona_20260410T043213Z_524f66a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:32:53.235070+00:00,INFJ,INFJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T115834Z_ba19ae78,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T11:59:06.569789+00:00,INFJ,ENTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T120018Z_a2e77cac,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:00:18.664798+00:00,INFJ,ENTP
machine_mindset,B_only,B_only,persona_20260410T044630Z_345f59a8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:47:02.147973+00:00,ENTP,ENTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T120039Z_c34fdfa7,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:00:39.542513+00:00,INFJ,ENTP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T115517Z_6425b767,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T11:56:26.330573+00:00,INFJ,ENTP
ifeval,A_only,A_only,persona_20260410T043304Z_111c8cee,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:34:07.007677+00:00,INFJ,INFJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T115915Z_ed76538a,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:00:06.686346+00:00,INFJ,ENTP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T120027Z_cd1399cc,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:00:27.538060+00:00,INFJ,ENTP
ifeval,B_only,B_only,persona_20260410T044713Z_521c9ce7,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:48:06.329708+00:00,ENTP,ENTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T120048Z_457a67ac,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:00:48.373031+00:00,INFJ,ENTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T120054Z_5ca6c537,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:03:00.111087+00:00,INFJ,ESTP
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T120503Z_c7aa9be1,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:06:34.734022+00:00,INFJ,ESTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T120841Z_8066743c,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:08:41.499267+00:00,INFJ,ESTP
mbti_mcq,B_only,B_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T120902Z_0a2b506b,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:09:02.206457+00:00,INFJ,ESTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T120306Z_f930c2d1,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:03:43.443868+00:00,INFJ,ESTP
machine_mindset,A_only,A_only,persona_20260410T043213Z_524f66a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:32:53.235070+00:00,INFJ,INFJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T120640Z_5b95eee4,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:07:18.591580+00:00,INFJ,ESTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T120847Z_798323cd,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:08:47.221247+00:00,INFJ,ESTP
machine_mindset,B_only,B_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T120907Z_66a48cd9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:09:07.930471+00:00,INFJ,ESTP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T120352Z_03a81038,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:04:56.988020+00:00,INFJ,ESTP
ifeval,A_only,A_only,persona_20260410T043304Z_111c8cee,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:34:07.007677+00:00,INFJ,INFJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T120727Z_7056936d,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:08:35.326827+00:00,INFJ,ESTP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T120856Z_c8396e6a,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:08:56.029867+00:00,INFJ,ESTP
ifeval,B_only,B_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T120916Z_55e04642,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:09:16.866153+00:00,INFJ,ESTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T120923Z_c6014445,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:11:33.297922+00:00,INFJ,ISTP
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T121343Z_849f8f90,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:15:37.093334+00:00,INFJ,ISTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T121738Z_9ff80394,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:17:38.943654+00:00,INFJ,ISTP
mbti_mcq,B_only,B_only,persona_20260410T045149Z_81d3fb2a,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:53:08.811080+00:00,ISTP,ISTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T121759Z_69f4a6c8,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:17:59.806416+00:00,INFJ,ISTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T121139Z_ac29dd43,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:12:19.604694+00:00,INFJ,ISTP
machine_mindset,A_only,A_only,persona_20260410T043213Z_524f66a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:32:53.235070+00:00,INFJ,INFJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T121542Z_d0cd11ac,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:16:21.759266+00:00,INFJ,ISTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T121744Z_589ed884,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:17:44.734801+00:00,INFJ,ISTP
machine_mindset,B_only,B_only,persona_20260410T045314Z_c394afb1,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:53:43.797326+00:00,ISTP,ISTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T121805Z_a780ac58,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:18:05.571366+00:00,INFJ,ISTP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T121228Z_ce4d65bb,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:13:37.594734+00:00,INFJ,ISTP
ifeval,A_only,A_only,persona_20260410T043304Z_111c8cee,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:34:07.007677+00:00,INFJ,INFJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T121630Z_a9394f68,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:17:32.657936+00:00,INFJ,ISTP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T121753Z_77beb781,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:17:53.586356+00:00,INFJ,ISTP
ifeval,B_only,B_only,persona_20260410T045354Z_ffc1d7d9,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:54:46.906493+00:00,ISTP,ISTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T121814Z_64726398,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:18:14.546391+00:00,INFJ,ISTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T121820Z_c56876f2,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:20:46.506318+00:00,INFJ,ISFP
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T122304Z_c0b6606c,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:26:34.520288+00:00,INFJ,ISFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T122900Z_d818ecfd,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:29:00.900962+00:00,INFJ,ISFP
mbti_mcq,B_only,B_only,persona_20260410T045454Z_379c51fe,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:56:10.062268+00:00,ISFP,ISFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T122921Z_2490940c,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:29:21.982735+00:00,INFJ,ISFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T122052Z_aaab5216,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:21:42.901245+00:00,INFJ,ISFP
machine_mindset,A_only,A_only,persona_20260410T043213Z_524f66a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:32:53.235070+00:00,INFJ,INFJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T122640Z_c9550a33,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:27:41.057334+00:00,INFJ,ISFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T122906Z_413c46c1,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:29:06.680227+00:00,INFJ,ISFP
machine_mindset,B_only,B_only,persona_20260410T045615Z_063590c2,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:56:45.790328+00:00,ISFP,ISFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T122927Z_5a07ddf4,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:29:27.799041+00:00,INFJ,ISFP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T122152Z_d472f744,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:22:58.431459+00:00,INFJ,ISFP
ifeval,A_only,A_only,persona_20260410T043304Z_111c8cee,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:34:07.007677+00:00,INFJ,INFJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T122750Z_d7345776,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:28:54.645049+00:00,INFJ,ISFP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T122915Z_85feb4a9,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:29:15.748608+00:00,INFJ,ISFP
ifeval,B_only,B_only,persona_20260410T045655Z_8d5cdcbc,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:57:45.836195+00:00,ISFP,ISFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T122936Z_19386168,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:29:36.821213+00:00,INFJ,ISFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T122943Z_10ef1dce,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:33:16.140743+00:00,INFJ,ENFP
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T123549Z_2a49ce51,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:38:19.110873+00:00,INFJ,ENFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T124043Z_f4e96007,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:40:43.174874+00:00,INFJ,ENFP
mbti_mcq,B_only,B_only,persona_20260410T045752Z_dc4b18d2,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:59:14.841676+00:00,ENFP,ENFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T124104Z_94b2dd14,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:41:04.587428+00:00,INFJ,ENFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T123322Z_651c0189,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:34:14.240204+00:00,INFJ,ENFP
machine_mindset,A_only,A_only,persona_20260410T043213Z_524f66a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:32:53.235070+00:00,INFJ,INFJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T123825Z_60001053,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:39:21.006516+00:00,INFJ,ENFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T124048Z_d2b639fc,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:40:48.948889+00:00,INFJ,ENFP
machine_mindset,B_only,B_only,persona_20260410T045921Z_f86a5d6f,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:59:53.906993+00:00,ENFP,ENFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T124110Z_97758acd,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:41:10.438135+00:00,INFJ,ENFP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T123423Z_455e4410,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:35:43.614576+00:00,INFJ,ENFP
ifeval,A_only,A_only,persona_20260410T043304Z_111c8cee,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:34:07.007677+00:00,INFJ,INFJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T123930Z_c974ad69,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:40:36.913120+00:00,INFJ,ENFP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T124058Z_9054c923,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:40:58.340892+00:00,INFJ,ENFP
ifeval,B_only,B_only,persona_20260410T050003Z_974042aa,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:00:57.265233+00:00,ENFP,ENFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T124119Z_8cb6deeb,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:41:19.362765+00:00,INFJ,ENFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T124125Z_6253a219,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:43:18.937564+00:00,INFJ,ISTJ
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T124537Z_1ed19e0f,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:48:17.653734+00:00,INFJ,ISTJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T125051Z_c0c17214,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:50:51.524979+00:00,INFJ,ISTJ
mbti_mcq,B_only,B_only,persona_20260410T050103Z_0ed2bd48,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:02:28.782753+00:00,ISTJ,ISTJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T125112Z_917fdecf,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:51:12.409702+00:00,INFJ,ISTJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T124324Z_5746c996,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:44:12.131023+00:00,INFJ,ISTJ
machine_mindset,A_only,A_only,persona_20260410T043213Z_524f66a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:32:53.235070+00:00,INFJ,INFJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T124823Z_54c9e2bb,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:49:24.859495+00:00,INFJ,ISTJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T125057Z_b3c3741a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:50:57.256147+00:00,INFJ,ISTJ
machine_mindset,B_only,B_only,persona_20260410T050234Z_47226dc7,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:03:04.042793+00:00,ISTJ,ISTJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T125118Z_5065b766,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:51:18.213882+00:00,INFJ,ISTJ
ifeval,A_history_to_B,A_history_to_B,persona_20260410T124421Z_c3e51d85,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:45:31.509525+00:00,INFJ,ISTJ
ifeval,A_only,A_only,persona_20260410T043304Z_111c8cee,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:34:07.007677+00:00,INFJ,INFJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T124933Z_624abec6,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:50:45.262534+00:00,INFJ,ISTJ
ifeval,B_history_to_B,B_history_to_B,persona_20260410T125106Z_a349cf57,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:51:06.189056+00:00,INFJ,ISTJ
ifeval,B_only,B_only,persona_20260410T050313Z_b64dd819,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:04:05.861033+00:00,ISTJ,ISTJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T125127Z_39a95a6a,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:51:27.154883+00:00,INFJ,ISTJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T125133Z_a32493fe,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T12:53:48.470900+00:00,INFJ,INTP
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T125548Z_278323e5,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T12:58:02.950626+00:00,INFJ,INTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T130025Z_5e66d3ce,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T13:00:25.592410+00:00,INFJ,INTP
mbti_mcq,B_only,B_only,persona_20260410T050412Z_0a39d9a6,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:05:32.960569+00:00,INTP,INTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260410T130046Z_83804ec6,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T13:00:46.596291+00:00,INFJ,INTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260410T125354Z_a560db63,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:54:31.958151+00:00,INFJ,INTP
machine_mindset,A_only,A_only,persona_20260410T043213Z_524f66a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:32:53.235070+00:00,INFJ,INFJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260410T125808Z_fa24ff59,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T12:58:52.414354+00:00,INFJ,INTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260410T130031Z_543a3813,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-10T13:00:31.416313+00:00,INFJ,INTP
machine_mindset,B_only,B_only,persona_20260410T050539Z_73844c72,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:06:14.037984+00:00,INTP,INTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260410T130052Z_ee805521,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T13:00:52.453663+00:00,INFJ,INTP
ifeval,A_history_to_B,A_history_to_B,persona_20260410T125441Z_e331401a,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T12:55:42.891727+00:00,INFJ,INTP
ifeval,A_only,A_only,persona_20260410T043304Z_111c8cee,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:34:07.007677+00:00,INFJ,INFJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260410T125901Z_0828e497,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T13:00:19.311601+00:00,INFJ,INTP
ifeval,B_history_to_B,B_history_to_B,persona_20260410T130040Z_a3ad9be7,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-10T13:00:40.335767+00:00,INFJ,INTP
ifeval,B_only,B_only,persona_20260410T050624Z_698e5a3c,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:07:19.417049+00:00,INTP,INTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260410T130101Z_55338ae6,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-10T13:01:01.504053+00:00,INFJ,INTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260410T130107Z_fe292187,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T13:04:01.727692+00:00,INFJ,INFP
mbti_mcq,A_only,A_only,persona_20260410T043011Z_e8339941,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:32:05.635446+00:00,INFJ,INFJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260410T130655Z_0a4de9fb,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-10T13:09:53.936343+00:00,INFJ,INFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260410T131213Z_aa0c26fa,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-10T13:12:14.051950+00:00,INFJ,INFP
mbti_mcq,B_only,B_only,persona_20260410T050727Z_d086dcc8,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:08:53.705495+00:00,INFP,INFP
